,stationID,anetd,lat_x,lon_x,rainfall,MLRA
6254,18189,17.5,39.375,238.125,1,17
6255,18190,17.5,39.375,238.375,1,17
6256,18191,17.5,39.375,238.625,1,18
6257,18192,17.5,39.375,238.875,2,22
6258,18193,17.5,39.375,239.125,2,22
6259,18194,17.5,39.375,239.375,2,22
6260,18195,17.5,39.375,239.625,2,22
6261,18196,17.5,39.375,239.875,2,22
6262,18197,17.5,39.375,240.125,3,26
6263,18198,17.5,39.375,240.375,3,26
6264,18199,17.5,39.375,240.625,3,27
6265,18200,17.5,39.375,240.875,3,27
6266,18201,17.5,39.375,241.125,3,27
6267,18202,17.5,39.375,241.375,3,27
6268,18203,17.5,39.375,241.625,3,27
6269,18204,12.5,39.375,241.875,3,27
6270,18205,12.5,39.375,242.125,3,27
6271,18206,12.5,39.375,242.375,3,28B
6272,18207,12.5,39.375,242.625,3,28B
6273,18208,12.5,39.375,242.875,3,28B
6274,18209,12.5,39.375,243.125,3,28B
6275,18210,12.5,39.375,243.375,3,28B
6276,18211,12.5,39.375,243.625,3,28B
6277,18212,12.5,39.375,243.875,3,28B
6278,18213,12.5,39.375,244.125,3,28B
6279,18214,12.5,39.375,244.375,3,28B
6280,18215,17.5,39.375,244.625,3,28B
6281,18216,17.5,39.375,244.875,3,28B
6282,18217,17.5,39.375,245.125,3,28B
6283,18218,17.5,39.375,245.375,3,28B
6284,18219,17.5,39.375,245.625,3,28B
6285,18220,17.5,39.375,245.875,3,28A
6286,18221,17.5,39.375,246.125,3,28A
6287,18222,17.5,39.375,246.375,3,28A
6288,18223,17.5,39.375,246.625,3,28A
6289,18224,17.5,39.375,246.875,3,28A
6290,18225,17.5,39.375,247.125,3,28A
6291,18226,17.5,39.375,247.375,3,28A
6292,18227,17.5,39.375,247.625,3,28A
6293,18228,17.5,39.375,247.875,3,28A
6294,18229,17.5,39.375,248.125,3,28A
6295,18230,17.5,39.375,248.375,3,28A
6296,18231,17.5,39.375,248.625,3,47
6297,18232,17.5,39.375,248.875,3,47
6298,18233,17.5,39.375,249.125,3,34
6299,18234,17.5,39.375,249.375,3,34
6300,18235,17.5,39.375,249.625,3,47
6301,18236,17.5,39.375,249.875,3,34
6302,18237,17.5,39.375,250.125,3,48A
6303,18238,12.5,39.375,250.375,3,48A
6304,18239,12.5,39.375,250.625,3,48A
6305,18240,12.5,39.375,250.875,3,34
6306,18241,12.5,39.375,251.125,3,34
6307,18242,12.5,39.375,251.375,3,48A
6308,18243,12.5,39.375,251.625,3,34
6309,18244,12.5,39.375,251.875,3,34
6310,18245,12.5,39.375,252.125,3,48A
6311,18246,12.5,39.375,252.375,3,48A
6312,18247,12.5,39.375,252.625,3,48A
6313,18248,12.5,39.375,252.875,3,48A
6314,18249,12.5,39.375,253.125,3,48A
6315,18250,12.5,39.375,253.375,3,48A
6316,18251,12.5,39.375,253.625,3,48A
6317,18252,12.5,39.375,253.875,3,48A
6318,18253,12.5,39.375,254.125,3,48B
6319,18254,12.5,39.375,254.375,3,48A
6320,18255,12.5,39.375,254.625,3,48A
6321,18256,12.5,39.375,254.875,3,48A
6322,18257,12.5,39.375,255.125,3,49
6323,18258,12.5,39.375,255.375,3,49
6324,18259,12.5,39.375,255.625,3,49
6325,18260,12.5,39.375,255.875,3,67
6326,18261,12.5,39.375,256.125,3,67
6327,18262,12.5,39.375,256.375,3,67
6328,18263,12.5,39.375,256.625,3,67
6329,18264,17.5,39.375,256.875,3,67
6330,18265,17.5,39.375,257.125,3,67
6331,18266,17.5,39.375,257.375,3,67
6332,18267,17.5,39.375,257.625,3,72
6333,18268,17.5,39.375,257.875,3,72
6334,18269,17.5,39.375,258.125,3,72
6335,18270,17.5,39.375,258.375,3,72
6336,18271,17.5,39.375,258.625,3,72
6337,18272,17.5,39.375,258.875,3,72
6338,18273,17.5,39.375,259.125,3,72
6339,18274,17.5,39.375,259.375,3,72
6340,18275,17.5,39.375,259.625,3,73
6341,18276,17.5,39.375,259.875,3,73
6342,18277,17.5,39.375,260.125,3,73
6343,18278,17.5,39.375,260.375,3,73
6344,18279,17.5,39.375,260.625,3,73
6345,18280,17.5,39.375,260.875,3,73
6346,18281,17.5,39.375,261.125,3,73
6347,18282,17.5,39.375,261.375,3,73
6348,18283,17.5,39.375,261.625,3,73
6349,18284,17.5,39.375,261.875,3,73
6350,18285,17.5,39.375,262.125,3,74
6351,18286,17.5,39.375,262.375,3,73
6352,18287,17.5,39.375,262.625,3,74
6353,18288,17.5,39.375,262.875,3,75
6354,18289,17.5,39.375,263.125,3,75
6355,18290,17.5,39.375,263.375,3,76
6356,18291,17.5,39.375,263.625,3,76
6357,18292,17.5,39.375,263.875,3,106
6358,18293,17.5,39.375,264.125,3,106
6359,18294,17.5,39.375,264.375,3,106
6360,18295,17.5,39.375,264.625,3,106
6361,18296,17.5,39.375,264.875,3,106
6362,18297,17.5,39.375,265.125,3,107
6363,18298,17.5,39.375,265.375,3,107
6364,18299,17.5,39.375,265.625,3,107
6365,18300,17.5,39.375,265.875,3,107
6366,18301,17.5,39.375,266.125,3,107
6367,18302,17.5,39.375,266.375,3,107
6368,18303,17.5,39.375,266.625,3,107
6369,18304,17.5,39.375,266.875,3,107
6370,18305,17.5,39.375,267.125,3,115
6371,18306,17.5,39.375,267.375,3,115
6372,18307,17.5,39.375,267.625,3,113
6373,18308,17.5,39.375,267.875,3,113
6374,18309,17.5,39.375,268.125,3,113
6375,18310,17.5,39.375,268.375,3,113
6376,18311,17.5,39.375,268.625,3,113
6377,18312,17.5,39.375,268.875,3,115
6378,18313,17.5,39.375,269.125,3,115
6379,18314,17.5,39.375,269.375,3,115
6380,18315,17.5,39.375,269.625,3,115
6381,18316,17.5,39.375,269.875,3,115
6382,18317,17.5,39.375,270.125,3,108
6383,18318,17.5,39.375,270.375,3,108
6384,18319,17.5,39.375,270.625,3,108
6385,18320,17.5,39.375,270.875,3,108
6386,18321,17.5,39.375,271.125,3,111
6387,18322,17.5,39.375,271.375,3,111
6388,18323,17.5,39.375,271.625,3,114
6389,18324,17.5,39.375,271.875,3,114
6390,18325,17.5,39.375,272.125,3,114
6391,18326,17.5,39.375,272.375,3,114
6392,18327,17.5,39.375,272.625,3,114
6393,18328,17.5,39.375,272.875,3,114
6394,18329,17.5,39.375,273.125,3,120
6395,18330,17.5,39.375,273.375,3,122
6396,18331,17.5,39.375,273.625,3,120
6397,18332,17.5,39.375,273.875,3,111
6398,18333,17.5,39.375,274.125,3,111
6399,18334,17.5,39.375,274.375,3,111
6400,18335,17.5,39.375,274.625,3,121
6401,18336,17.5,39.375,274.875,3,114
6402,18337,17.5,39.375,275.125,3,111
6403,18338,17.5,39.375,275.375,3,111
6404,18339,17.5,39.375,275.625,3,111
6405,18340,17.5,39.375,275.875,3,114
6406,18341,17.5,39.375,276.125,3,114
6407,18342,17.5,39.375,276.375,3,111
6408,18343,17.5,39.375,276.625,3,111
6409,18344,17.5,39.375,276.875,3,111
6410,18345,17.5,39.375,277.125,3,114
6411,18346,17.5,39.375,277.375,3,124
6412,18347,17.5,39.375,277.625,3,124
6413,18348,17.5,39.375,277.875,3,126
6414,18349,17.5,39.375,278.125,3,126
6415,18350,17.5,39.375,278.375,3,126
6416,18351,17.5,39.375,278.625,3,126
6417,18352,17.5,39.375,278.875,3,126
6418,18353,17.5,39.375,279.125,3,126
6419,18354,17.5,39.375,279.375,3,126
6420,18355,17.5,39.375,279.625,3,126
6421,18356,17.5,39.375,279.875,3,126
6422,18357,17.5,39.375,280.125,3,127
6423,18358,17.5,39.375,280.375,3,127
6424,18359,17.5,39.375,280.625,3,127
6425,18360,17.5,39.375,280.875,3,127
6426,18361,17.5,39.375,281.125,3,147
6427,18362,17.5,39.375,281.375,3,147
6428,18363,17.5,39.375,281.625,3,147
6429,18364,17.5,39.375,281.875,3,147
6430,18365,17.5,39.375,282.125,3,147
6431,18366,17.5,39.375,282.375,3,148
6432,18367,17.5,39.375,282.625,3,148
6433,18368,17.5,39.375,282.875,3,148
6434,18369,17.5,39.375,283.125,3,148
6435,18370,17.5,39.375,283.375,3,148
6436,18371,17.5,39.375,283.625,3,149A
6437,18373,17.5,39.375,284.125,3,153C
6438,18374,17.5,39.375,284.375,4,153C
6439,18375,17.5,39.375,284.625,4,149A
6440,18376,17.5,39.375,284.875,4,149A
6441,18377,17.5,39.375,285.125,4,149A
6442,18378,17.5,39.375,285.375,4,149A
6443,18418,17.5,39.625,236.375,2,4
6444,18419,17.5,39.625,236.625,2,5
6445,18420,17.5,39.625,236.875,2,5
6446,18421,17.5,39.625,237.125,2,5
6447,18422,17.5,39.625,237.375,1,15
6448,18423,17.5,39.625,237.625,1,17
6449,18424,17.5,39.625,237.875,1,17
6450,18425,17.5,39.625,238.125,1,17
6451,18426,17.5,39.625,238.375,1,18
6452,18427,17.5,39.625,238.625,2,22
6453,18428,17.5,39.625,238.875,2,22
6454,18429,17.5,39.625,239.125,2,22
6455,18430,17.5,39.625,239.375,2,22
6456,18431,17.5,39.625,239.625,2,21
6457,18432,17.5,39.625,239.875,2,22
6458,18433,17.5,39.625,240.125,3,26
6459,18434,17.5,39.625,240.375,3,26
6460,18435,17.5,39.625,240.625,3,26
6461,18436,17.5,39.625,240.875,3,27
6462,18437,17.5,39.625,241.125,3,27
6463,18438,17.5,39.625,241.375,3,27
6464,18439,12.5,39.625,241.625,3,27
6465,18440,12.5,39.625,241.875,3,27
6466,18441,12.5,39.625,242.125,3,27
6467,18442,12.5,39.625,242.375,3,28B
6468,18443,12.5,39.625,242.625,3,28B
6469,18444,12.5,39.625,242.875,3,28B
6470,18445,12.5,39.625,243.125,3,28B
6471,18446,12.5,39.625,243.375,3,28B
6472,18447,12.5,39.625,243.625,3,28B
6473,18448,12.5,39.625,243.875,3,28B
6474,18449,12.5,39.625,244.125,3,28B
6475,18450,17.5,39.625,244.375,3,28B
6476,18451,17.5,39.625,244.625,3,28B
6477,18452,17.5,39.625,244.875,3,28B
6478,18453,17.5,39.625,245.125,3,28B
6479,18454,17.5,39.625,245.375,3,28B
6480,18455,17.5,39.625,245.625,3,28B
6481,18456,17.5,39.625,245.875,3,28B
6482,18457,17.5,39.625,246.125,3,28A
6483,18458,17.5,39.625,246.375,3,28A
6484,18459,17.5,39.625,246.625,3,28A
6485,18460,17.5,39.625,246.875,3,28A
6486,18461,17.5,39.625,247.125,3,28A
6487,18462,17.5,39.625,247.375,3,28A
6488,18463,17.5,39.625,247.625,3,28A
6489,18464,17.5,39.625,247.875,3,28A
6490,18465,17.5,39.625,248.125,3,28A
6491,18466,17.5,39.625,248.375,3,47
6492,18467,17.5,39.625,248.625,3,47
6493,18468,17.5,39.625,248.875,3,47
6494,18469,17.5,39.625,249.125,3,34
6495,18470,17.5,39.625,249.375,3,34
6496,18471,17.5,39.625,249.625,3,47
6497,18472,17.5,39.625,249.875,3,34
6498,18473,12.5,39.625,250.125,3,48A
6499,18474,12.5,39.625,250.375,3,34
6500,18475,12.5,39.625,250.625,3,34
6501,18476,12.5,39.625,250.875,3,48A
6502,18477,12.5,39.625,251.125,3,48A
6503,18478,12.5,39.625,251.375,3,48A
6504,18479,12.5,39.625,251.625,3,34
6505,18480,12.5,39.625,251.875,3,34
6506,18481,12.5,39.625,252.125,3,34
6507,18482,12.5,39.625,252.375,3,34
6508,18483,12.5,39.625,252.625,3,48A
6509,18484,12.5,39.625,252.875,3,48A
6510,18485,12.5,39.625,253.125,3,48A
6511,18486,12.5,39.625,253.375,3,48A
6512,18487,12.5,39.625,253.625,3,48A
6513,18488,12.5,39.625,253.875,3,48B
6514,18489,12.5,39.625,254.125,3,48A
6515,18490,12.5,39.625,254.375,3,48A
6516,18491,12.5,39.625,254.625,3,48A
6517,18492,12.5,39.625,254.875,3,49
6518,18493,12.5,39.625,255.125,3,67
6519,18494,12.5,39.625,255.375,3,49
6520,18495,12.5,39.625,255.625,3,49
6521,18496,12.5,39.625,255.875,3,67
6522,18497,12.5,39.625,256.125,3,67
6523,18498,12.5,39.625,256.375,3,67
6524,18499,12.5,39.625,256.625,3,67
6525,18500,17.5,39.625,256.875,3,67
6526,18501,17.5,39.625,257.125,3,67
6527,18502,17.5,39.625,257.375,3,72
6528,18503,17.5,39.625,257.625,3,72
6529,18504,17.5,39.625,257.875,3,72
6530,18505,17.5,39.625,258.125,3,72
6531,18506,17.5,39.625,258.375,3,72
6532,18507,17.5,39.625,258.625,3,72
6533,18508,17.5,39.625,258.875,3,72
6534,18509,17.5,39.625,259.125,3,72
6535,18510,17.5,39.625,259.375,3,72
6536,18511,17.5,39.625,259.625,3,73
6537,18512,17.5,39.625,259.875,3,73
6538,18513,17.5,39.625,260.125,3,73
6539,18514,17.5,39.625,260.375,3,73
6540,18515,17.5,39.625,260.625,3,73
6541,18516,17.5,39.625,260.875,3,73
6542,18517,17.5,39.625,261.125,3,73
6543,18518,17.5,39.625,261.375,3,73
6544,18519,17.5,39.625,261.625,3,73
6545,18520,17.5,39.625,261.875,3,73
6546,18521,17.5,39.625,262.125,3,74
6547,18522,17.5,39.625,262.375,3,75
6548,18523,17.5,39.625,262.625,3,74
6549,18524,17.5,39.625,262.875,3,74
6550,18525,17.5,39.625,263.125,3,76
6551,18526,17.5,39.625,263.375,3,76
6552,18527,17.5,39.625,263.625,3,76
6553,18528,17.5,39.625,263.875,3,106
6554,18529,17.5,39.625,264.125,3,106
6555,18530,17.5,39.625,264.375,3,106
6556,18531,17.5,39.625,264.625,3,106
6557,18532,17.5,39.625,264.875,3,107
6558,18533,17.5,39.625,265.125,3,107
6559,18534,17.5,39.625,265.375,3,107
6560,18535,17.5,39.625,265.625,3,109
6561,18536,17.5,39.625,265.875,3,109
6562,18537,17.5,39.625,266.125,3,109
6563,18538,17.5,39.625,266.375,3,109
6564,18539,17.5,39.625,266.625,3,109
6565,18540,17.5,39.625,266.875,3,109
6566,18541,17.5,39.625,267.125,3,115
6567,18542,17.5,39.625,267.375,3,115
6568,18543,17.5,39.625,267.625,3,113
6569,18544,17.5,39.625,267.875,3,113
6570,18545,17.5,39.625,268.125,3,113
6571,18546,17.5,39.625,268.375,3,115
6572,18547,17.5,39.625,268.625,3,115
6573,18548,17.5,39.625,268.875,3,115
6574,18549,17.5,39.625,269.125,3,115
6575,18550,17.5,39.625,269.375,3,115
6576,18551,17.5,39.625,269.625,3,115
6577,18552,17.5,39.625,269.875,3,115
6578,18553,17.5,39.625,270.125,3,108
6579,18554,17.5,39.625,270.375,3,108
6580,18555,17.5,39.625,270.625,3,108
6581,18556,17.5,39.625,270.875,3,108
6582,18557,17.5,39.625,271.125,3,108
6583,18558,17.5,39.625,271.375,3,108
6584,18559,17.5,39.625,271.625,3,108
6585,18560,17.5,39.625,271.875,3,108
6586,18561,17.5,39.625,272.125,3,108
6587,18562,17.5,39.625,272.375,3,111
6588,18563,17.5,39.625,272.625,3,114
6589,18564,17.5,39.625,272.875,3,115
6590,18565,17.5,39.625,273.125,3,114
6591,18566,17.5,39.625,273.375,3,111
6592,18567,17.5,39.625,273.625,3,111
6593,18568,17.5,39.625,273.875,3,111
6594,18569,17.5,39.625,274.125,3,111
6595,18570,17.5,39.625,274.375,3,111
6596,18571,17.5,39.625,274.625,3,111
6597,18572,17.5,39.625,274.875,3,111
6598,18573,17.5,39.625,275.125,3,111
6599,18574,17.5,39.625,275.375,3,111
6600,18575,17.5,39.625,275.625,3,111
6601,18576,17.5,39.625,275.875,3,111
6602,18577,17.5,39.625,276.125,3,111
6603,18578,17.5,39.625,276.375,3,111
6604,18579,17.5,39.625,276.625,3,111
6605,18580,17.5,39.625,276.875,3,111
6606,18581,17.5,39.625,277.125,3,111
6607,18582,17.5,39.625,277.375,3,124
6608,18583,17.5,39.625,277.625,3,124
6609,18584,17.5,39.625,277.875,3,124
6610,18585,17.5,39.625,278.125,3,126
6611,18586,17.5,39.625,278.375,3,126
6612,18587,17.5,39.625,278.625,3,126
6613,18588,17.5,39.625,278.875,3,126
6614,18589,17.5,39.625,279.125,3,126
6615,18590,17.5,39.625,279.375,3,126
6616,18591,17.5,39.625,279.625,3,126
6617,18592,17.5,39.625,279.875,3,126
6618,18593,17.5,39.625,280.125,3,127
6619,18594,17.5,39.625,280.375,3,127
6620,18595,17.5,39.625,280.625,3,127
6621,18596,17.5,39.625,280.875,3,127
6622,18597,17.5,39.625,281.125,3,127
6623,18598,17.5,39.625,281.375,3,147
6624,18599,17.5,39.625,281.625,3,147
6625,18600,17.5,39.625,281.875,3,147
6626,18601,17.5,39.625,282.125,3,147
6627,18602,17.5,39.625,282.375,3,147
6628,18603,17.5,39.625,282.625,3,148
6629,18604,17.5,39.625,282.875,3,148
6630,18605,17.5,39.625,283.125,3,148
6631,18606,17.5,39.625,283.375,3,148
6632,18607,17.5,39.625,283.625,3,148
6633,18608,17.5,39.625,283.875,3,148
6634,18609,17.5,39.625,284.125,3,149A
6635,18610,17.5,39.625,284.375,4,149A
6636,18611,17.5,39.625,284.625,4,149A
6637,18612,17.5,39.625,284.875,4,149A
6638,18613,17.5,39.625,285.125,4,149A
6639,18614,17.5,39.625,285.375,4,149A
6640,18615,17.5,39.625,285.625,4,149A
6641,18653,17.5,39.875,236.125,2,4
6642,18654,17.5,39.875,236.375,2,5
6643,18655,17.5,39.875,236.625,2,5
6644,18656,17.5,39.875,236.875,2,5
6645,18657,17.5,39.875,237.125,2,5
6646,18658,17.5,39.875,237.375,1,15
6647,18659,17.5,39.875,237.625,1,17
6648,18660,17.5,39.875,237.875,1,17
6649,18661,17.5,39.875,238.125,1,18
6650,18662,17.5,39.875,238.375,2,22
6651,18663,17.5,39.875,238.625,2,22
6652,18664,17.5,39.875,238.875,2,22
6653,18665,17.5,39.875,239.125,2,22
6654,18666,17.5,39.875,239.375,2,22
6655,18667,17.5,39.875,239.625,2,21
6656,18668,17.5,39.875,239.875,3,26
6657,18669,17.5,39.875,240.125,3,26
6658,18670,17.5,39.875,240.375,3,26
6659,18671,17.5,39.875,240.625,3,27
6660,18672,17.5,39.875,240.875,3,27
6661,18673,17.5,39.875,241.125,3,27
6662,18674,12.5,39.875,241.375,3,27
6663,18675,12.5,39.875,241.625,3,27
6664,18676,12.5,39.875,241.875,3,27
6665,18677,12.5,39.875,242.125,3,27
6666,18678,12.5,39.875,242.375,3,27
6667,18679,12.5,39.875,242.625,3,24
6668,18680,12.5,39.875,242.875,3,24
6669,18681,12.5,39.875,243.125,3,28B
6670,18682,12.5,39.875,243.375,3,28B
6671,18683,12.5,39.875,243.625,3,28B
6672,18684,12.5,39.875,243.875,3,25
6673,18685,17.5,39.875,244.125,3,28B
6674,18686,17.5,39.875,244.375,3,28B
6675,18687,17.5,39.875,244.625,3,28B
6676,18688,17.5,39.875,244.875,3,28B
6677,18689,17.5,39.875,245.125,3,28B
6678,18690,17.5,39.875,245.375,3,28B
6679,18691,17.5,39.875,245.625,3,28B
6680,18692,17.5,39.875,245.875,3,28B
6681,18693,17.5,39.875,246.125,3,28B
6682,18694,17.5,39.875,246.375,3,28A
6683,18695,17.5,39.875,246.625,3,28A
6684,18696,17.5,39.875,246.875,3,28A
6685,18697,17.5,39.875,247.125,3,28A
6686,18698,17.5,39.875,247.375,3,28A
6687,18699,17.5,39.875,247.625,3,28A
6688,18700,17.5,39.875,247.875,3,28A
6689,18701,17.5,39.875,248.125,3,28A
6690,18702,17.5,39.875,248.375,3,47
6691,18703,17.5,39.875,248.625,3,47
6692,18704,17.5,39.875,248.875,3,47
6693,18705,17.5,39.875,249.125,3,47
6694,18706,17.5,39.875,249.375,3,47
6695,18707,12.5,39.875,249.625,3,47
6696,18708,12.5,39.875,249.875,3,34
6697,18709,12.5,39.875,250.125,3,34
6698,18710,12.5,39.875,250.375,3,34
6699,18711,12.5,39.875,250.625,3,34
6700,18712,12.5,39.875,250.875,3,34
6701,18713,12.5,39.875,251.125,3,34
6702,18714,12.5,39.875,251.375,3,48A
6703,18715,12.5,39.875,251.625,3,34
6704,18716,12.5,39.875,251.875,3,34
6705,18717,12.5,39.875,252.125,3,34
6706,18718,12.5,39.875,252.375,3,48A
6707,18719,12.5,39.875,252.625,3,48A
6708,18720,12.5,39.875,252.875,3,48A
6709,18721,12.5,39.875,253.125,3,48A
6710,18722,12.5,39.875,253.375,3,48A
6711,18723,12.5,39.875,253.625,3,48B
6712,18724,12.5,39.875,253.875,3,48A
6713,18725,12.5,39.875,254.125,3,48A
6714,18726,12.5,39.875,254.375,3,48A
6715,18727,12.5,39.875,254.625,3,48A
6716,18728,12.5,39.875,254.875,3,49
6717,18729,12.5,39.875,255.125,3,67
6718,18730,12.5,39.875,255.375,3,67
6719,18731,12.5,39.875,255.625,3,67
6720,18732,12.5,39.875,255.875,3,67
6721,18733,12.5,39.875,256.125,3,67
6722,18734,12.5,39.875,256.375,3,67
6723,18735,12.5,39.875,256.625,3,67
6724,18736,17.5,39.875,256.875,3,67
6725,18737,17.5,39.875,257.125,3,72
6726,18738,17.5,39.875,257.375,3,72
6727,18739,17.5,39.875,257.625,3,72
6728,18740,17.5,39.875,257.875,3,72
6729,18741,17.5,39.875,258.125,3,72
6730,18742,17.5,39.875,258.375,3,72
6731,18743,17.5,39.875,258.625,3,72
6732,18744,17.5,39.875,258.875,3,72
6733,18745,17.5,39.875,259.125,3,72
6734,18746,17.5,39.875,259.375,3,72
6735,18747,17.5,39.875,259.625,3,73
6736,18748,17.5,39.875,259.875,3,73
6737,18749,17.5,39.875,260.125,3,73
6738,18750,17.5,39.875,260.375,3,73
6739,18751,17.5,39.875,260.625,3,73
6740,18752,17.5,39.875,260.875,3,73
6741,18753,17.5,39.875,261.125,3,73
6742,18754,17.5,39.875,261.375,3,73
6743,18755,17.5,39.875,261.625,3,73
6744,18756,17.5,39.875,261.875,3,73
6745,18757,17.5,39.875,262.125,3,73
6746,18758,17.5,39.875,262.375,3,75
6747,18759,17.5,39.875,262.625,3,74
6748,18760,17.5,39.875,262.875,3,74
6749,18761,17.5,39.875,263.125,3,75
6750,18762,17.5,39.875,263.375,3,75
6751,18763,17.5,39.875,263.625,3,106
6752,18764,17.5,39.875,263.875,3,106
6753,18765,17.5,39.875,264.125,3,106
6754,18766,17.5,39.875,264.375,3,106
6755,18767,17.5,39.875,264.625,3,106
6756,18768,17.5,39.875,264.875,3,107
6757,18769,17.5,39.875,265.125,3,107
6758,18770,17.5,39.875,265.375,3,109
6759,18771,17.5,39.875,265.625,3,109
6760,18772,17.5,39.875,265.875,3,109
6761,18773,17.5,39.875,266.125,3,109
6762,18774,17.5,39.875,266.375,3,109
6763,18775,17.5,39.875,266.625,3,109
6764,18776,17.5,39.875,266.875,3,109
6765,18777,17.5,39.875,267.125,3,115
6766,18778,17.5,39.875,267.375,3,115
6767,18779,17.5,39.875,267.625,3,113
6768,18780,17.5,39.875,267.875,3,113
6769,18781,17.5,39.875,268.125,3,115
6770,18782,17.5,39.875,268.375,3,115
6771,18783,17.5,39.875,268.625,3,115
6772,18784,17.5,39.875,268.875,3,115
6773,18785,17.5,39.875,269.125,3,115
6774,18786,17.5,39.875,269.375,3,115
6775,18787,17.5,39.875,269.625,3,115
6776,18788,17.5,39.875,269.875,3,108
6777,18789,17.5,39.875,270.125,3,108
6778,18790,17.5,39.875,270.375,3,115
6779,18791,17.5,39.875,270.625,3,108
6780,18792,17.5,39.875,270.875,3,108
6781,18793,17.5,39.875,271.125,3,108
6782,18794,17.5,39.875,271.375,3,108
6783,18795,17.5,39.875,271.625,3,108
6784,18796,17.5,39.875,271.875,3,108
6785,18797,17.5,39.875,272.125,3,108
6786,18798,17.5,39.875,272.375,3,108
6787,18799,17.5,39.875,272.625,3,111
6788,18800,17.5,39.875,272.875,3,111
6789,18801,17.5,39.875,273.125,3,111
6790,18802,17.5,39.875,273.375,3,111
6791,18803,17.5,39.875,273.625,3,111
6792,18804,17.5,39.875,273.875,3,111
6793,18805,17.5,39.875,274.125,3,111
6794,18806,17.5,39.875,274.375,3,111
6795,18807,17.5,39.875,274.625,3,111
6796,18808,17.5,39.875,274.875,3,111
6797,18809,17.5,39.875,275.125,3,111
6798,18810,17.5,39.875,275.375,3,111
6799,18811,17.5,39.875,275.625,3,111
6800,18812,17.5,39.875,275.875,3,111
6801,18813,17.5,39.875,276.125,3,111
6802,18814,17.5,39.875,276.375,3,111
6803,18815,17.5,39.875,276.625,3,111
6804,18816,17.5,39.875,276.875,3,111
6805,18817,17.5,39.875,277.125,3,111
6806,18818,17.5,39.875,277.375,3,111
6807,18819,17.5,39.875,277.625,3,114
6808,18820,17.5,39.875,277.875,3,124
6809,18821,17.5,39.875,278.125,3,126
6810,18822,17.5,39.875,278.375,3,126
6811,18823,17.5,39.875,278.625,3,126
6812,18824,17.5,39.875,278.875,3,126
6813,18825,17.5,39.875,279.125,3,126
6814,18826,17.5,39.875,279.375,3,126
6815,18827,17.5,39.875,279.625,3,126
6816,18828,17.5,39.875,279.875,3,126
6817,18829,17.5,39.875,280.125,3,126
6818,18830,17.5,39.875,280.375,3,126
6819,18831,17.5,39.875,280.625,3,127
6820,18832,17.5,39.875,280.875,3,127
6821,18833,17.5,39.875,281.125,3,127
6822,18834,17.5,39.875,281.375,3,147
6823,18835,17.5,39.875,281.625,3,147
6824,18836,17.5,39.875,281.875,3,147
6825,18837,17.5,39.875,282.125,3,147
6826,18838,17.5,39.875,282.375,3,130
6827,18839,17.5,39.875,282.625,3,148
6828,18840,17.5,39.875,282.875,3,148
6829,18841,17.5,39.875,283.125,3,148
6830,18842,17.5,39.875,283.375,3,148
6831,18843,17.5,39.875,283.625,3,148
6832,18844,17.5,39.875,283.875,3,148
6833,18845,17.5,39.875,284.125,3,148
6834,18846,17.5,39.875,284.375,3,148
6835,18847,17.5,39.875,284.625,3,148
6836,18848,17.5,39.875,284.875,4,149A
6837,18849,17.5,39.875,285.125,4,149A
6838,18850,17.5,39.875,285.375,4,149A
6839,18851,17.5,39.875,285.625,4,149A
6840,18888,17.5,40.125,235.875,2,4
6841,18889,17.5,40.125,236.125,2,4
6842,18890,17.5,40.125,236.375,2,5
6843,18891,17.5,40.125,236.625,2,5
6844,18892,17.5,40.125,236.875,2,5
6845,18893,17.5,40.125,237.125,2,5
6846,18894,17.5,40.125,237.375,1,15
6847,18895,17.5,40.125,237.625,1,17
6848,18896,17.5,40.125,237.875,1,18
6849,18897,17.5,40.125,238.125,2,22
6850,18898,17.5,40.125,238.375,2,22
6851,18899,17.5,40.125,238.625,2,22
6852,18900,17.5,40.125,238.875,2,22
6853,18901,17.5,40.125,239.125,2,22
6854,18902,17.5,40.125,239.375,2,22
6855,18903,17.5,40.125,239.625,2,22
6856,18904,17.5,40.125,239.875,3,23
6857,18905,17.5,40.125,240.125,3,23
6858,18906,17.5,40.125,240.375,3,27
6859,18907,17.5,40.125,240.625,3,27
6860,18908,12.5,40.125,240.875,3,27
6861,18909,12.5,40.125,241.125,3,27
6862,18910,12.5,40.125,241.375,3,27
6863,18911,12.5,40.125,241.625,3,27
6864,18912,12.5,40.125,241.875,3,27
6865,18913,12.5,40.125,242.125,3,27
6866,18914,12.5,40.125,242.375,3,24
6867,18915,12.5,40.125,242.625,3,24
6868,18916,12.5,40.125,242.875,3,24
6869,18917,12.5,40.125,243.125,3,24
6870,18918,12.5,40.125,243.375,3,28B
6871,18919,12.5,40.125,243.625,3,25
6872,18920,17.5,40.125,243.875,3,25
6873,18921,17.5,40.125,244.125,3,28B
6874,18922,17.5,40.125,244.375,3,25
6875,18923,17.5,40.125,244.625,3,28B
6876,18924,17.5,40.125,244.875,3,28B
6877,18925,17.5,40.125,245.125,3,28B
6878,18926,17.5,40.125,245.375,3,28B
6879,18927,17.5,40.125,245.625,3,28B
6880,18928,17.5,40.125,245.875,3,28A
6881,18929,17.5,40.125,246.125,3,28A
